season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day,wday,hour
winter,no,yes,cloudy,12.3,15.15,61,11.0014,5.90808293816893,2012,11,16,6,7
winter,no,yes,cloudy,12.3,14.395,56,16.9979,5.02388052084628,2012,11,6,3,21
winter,no,yes,cloudy,11.48,12.88,52,19.0012,3.17805383034795,2012,12,13,5,1
summer,no,yes,cloudy,22.14,25.76,56,15.0013,5.51342874616498,2012,6,5,3,12
summer,no,no,clear,31.16,33.335,35,15.0013,5.89715386763674,2012,6,9,7,20
winter,no,yes,cloudy,22.14,25.76,60,8.9981,5.25749537202778,2011,11,15,3,15
spring,no,yes,cloudy,9.02,10.605,51,19.0012,3.97029191355212,2011,1,6,5,22
summer,no,yes,clear,32.8,37.88,55,12.998,6.69950034016168,2012,6,19,3,17
winter,no,yes,clear,13.12,15.15,49,19.0012,4.96284463025991,2012,11,5,2,10
spring,no,no,clear,18.04,21.97,51,19.9995,3.40119738166216,2012,1,1,1,23
fall,no,yes,clear,22.96,26.515,83,0,3.2188758248682,2011,9,12,2,5
spring,no,yes,clear,25.42,30.305,61,15.0013,6.30991827822652,2012,3,19,2,19
spring,no,yes,cloudy,22.96,26.515,49,30.0026,4.55387689160054,2012,3,8,5,23
fall,no,no,clear,27.06,31.06,65,15.0013,4.83628190695148,2011,7,17,1,0
winter,no,yes,clear,28.7,32.575,48,0,6.05208916892442,2012,10,5,6,13
winter,no,no,clear,12.3,16.665,31,0,5.59471137960184,2011,12,11,1,13
winter,no,yes,clear,13.12,15.91,49,11.0014,5.59098698051086,2011,12,13,3,19
spring,no,yes,cloudy,17.22,21.21,71,12.998,5.48479693349065,2012,1,12,5,20
spring,no,no,clear,22.14,25.76,45,8.9981,5.6970934865054,2012,1,7,7,18
fall,no,yes,cloudy,22.14,25.76,88,26.0027,5.67675380226828,2011,9,6,3,17
fall,no,yes,cloudy,25.42,30.305,65,12.998,5.31320597904179,2012,9,17,2,10
summer,no,yes,clear,30.34,33.335,48,35.0008,4.95582705760126,2011,4,11,2,15
winter,no,no,clear,24.6,31.06,46,7.0015,5.88610403145016,2011,10,8,7,18
winter,no,no,clear,13.12,17.425,76,0,4.99043258677874,2012,11,10,7,8
fall,no,yes,clear,27.06,31.06,50,12.998,5.4510384535657,2012,9,12,4,11
winter,no,yes,clear,16.4,20.455,40,15.0013,5.04342511691925,2011,12,1,5,13
summer,no,yes,clear,24.6,31.06,40,23.9994,6.13556489108174,2012,6,4,2,20
fall,no,no,clear,30.34,34.85,66,11.0014,5.85220247977447,2011,8,14,1,18
winter,no,yes,lightRainOrSnow,21.32,25,88,11.0014,4.47733681447821,2011,10,14,6,11
spring,no,yes,clear,8.2,9.09,47,19.9995,4.90527477843843,2011,1,7,6,9
fall,no,yes,clear,21.32,25,68,19.0012,2.56494935746154,2012,9,10,2,3
winter,no,no,clear,11.48,12.88,56,22.0028,2.19722457733622,2011,11,5,7,4
winter,no,no,cloudy,17.22,21.21,71,19.0012,5.27811465923052,2011,10,1,7,15
summer,no,yes,clear,26.24,30.305,65,12.998,5.54907608489522,2012,5,2,4,15
fall,no,yes,clear,27.88,31.82,82,8.9981,3.2188758248682,2012,9,4,3,1
spring,no,yes,cloudy,24.6,31.06,40,30.0026,6.0330862217988,2012,3,8,5,19
winter,no,no,clear,22.96,26.515,73,30.0026,5.28320372873799,2012,10,14,1,21
spring,no,no,clear,13.94,16.665,42,12.998,4.29045944114839,2012,1,8,1,1
summer,no,yes,clear,30.34,32.575,22,26.0027,6.26530121273771,2011,6,2,5,18
fall,no,yes,clear,26.24,31.06,33,0,5.75890177387728,2012,9,11,3,12
winter,no,yes,cloudy,17.22,21.21,100,16.9979,6.37161184723186,2012,12,10,2,8
fall,no,yes,clear,36.08,37.88,28,12.998,5.60947179518496,2012,7,3,3,12
fall,no,yes,clear,28.7,33.335,79,6.0032,1.79175946922805,2011,7,6,4,2
summer,no,no,cloudy,14.76,17.425,81,8.9981,5.62040086571715,2012,4,1,1,9
winter,no,no,clear,9.84,14.395,44,0,5.27299955856375,2011,12,11,1,10
summer,no,yes,clear,14.76,17.425,46,15.0013,6.45990445437753,2012,4,5,5,8
summer,no,no,cloudy,22.96,26.515,88,12.998,5.60947179518496,2011,5,14,7,17
fall,no,yes,clear,28.7,32.575,61,8.9981,6.47697236288968,2012,8,15,4,19
fall,no,yes,clear,21.32,25,72,0,6.32435896238131,2012,9,12,4,7
winter,no,yes,clear,15.58,19.695,37,16.9979,5.33753807970132,2011,12,13,3,16
winter,no,yes,lightRainOrSnow,14.76,16.665,87,19.0012,4.17438726989564,2011,11,10,5,14
winter,yes,no,clear,22.96,26.515,64,15.0013,6.04025471127741,2012,11,12,2,12
summer,no,no,clear,29.52,34.09,66,0,5.20948615284142,2011,6,12,1,9
summer,no,no,clear,25.42,30.305,25,22.0028,5.73979291217923,2012,4,8,1,18
fall,no,yes,lightRainOrSnow,22.14,25.76,88,19.9995,5.0998664278242,2011,9,6,3,20
fall,no,yes,clear,22.96,26.515,52,19.0012,3.73766961828337,2012,9,10,2,0
fall,no,no,clear,27.06,29.545,89,0,3.13549421592915,2012,9,2,1,4
winter,no,yes,clear,24.6,31.06,53,11.0014,6.38687931936265,2011,10,5,4,18
winter,no,no,clear,13.12,14.395,31,26.0027,5.48893772615669,2011,12,10,7,16
summer,no,yes,clear,28.7,31.82,37,23.9994,6.3750248198281,2011,6,13,2,18
spring,no,yes,clear,17.22,21.21,77,15.0013,3.40119738166216,2012,3,8,5,5
summer,no,yes,clear,34.44,37.88,44,8.9981,5.33753807970132,2011,6,10,6,12
spring,no,yes,clear,16.4,20.455,66,15.0013,4.47733681447821,2011,3,17,5,22
summer,no,no,cloudy,21.32,25,100,0,2.63905732961526,2011,5,15,1,4
spring,no,yes,clear,7.38,6.06,34,43.9989,4.30406509320417,2012,1,3,3,13
summer,no,yes,cloudy,25.42,28.03,88,15.0013,6.41999492814714,2012,6,12,3,8
winter,no,no,lightRainOrSnow,14.76,17.425,93,8.9981,5.4380793089232,2012,12,9,1,17
winter,no,no,clear,26.24,31.06,41,30.0026,6.42971947803914,2012,10,14,1,13
fall,no,no,clear,26.24,28.79,89,8.9981,3.43398720448515,2011,7,9,7,3
fall,no,yes,clear,32.8,37.88,55,23.9994,4.77068462446567,2011,7,11,2,10
spring,no,yes,lightRainOrSnow,11.48,11.365,55,43.9989,5.92958914338989,2012,3,5,2,18
spring,no,yes,clear,13.12,16.665,76,8.9981,4.94875989037817,2011,3,17,5,7
summer,no,no,clear,28.7,33.335,79,8.9981,4.77068462446567,2011,6,11,7,0
spring,no,yes,clear,29.52,31.82,25,12.998,5.87773578177964,2012,3,14,4,16
fall,no,no,clear,22.14,25.76,73,11.0014,4.26267987704132,2012,9,9,1,7
spring,no,yes,clear,15.58,19.695,37,0,4.55387689160054,2011,3,14,2,12
summer,no,yes,cloudy,26.24,28.79,89,12.998,5.99893656194668,2012,6,1,6,7
spring,no,no,clear,14.76,17.425,62,8.9981,1.38629436111989,2011,3,13,1,5
summer,no,no,clear,25.42,29.545,78,7.0015,5.65248918026865,2012,5,5,7,9
summer,no,no,lightRainOrSnow,22.14,25.76,94,8.9981,5.06259503302697,2011,5,14,7,20
fall,no,yes,clear,30.34,33.335,51,19.0012,5.22035582507832,2011,9,13,3,13
spring,no,yes,clear,13.12,15.91,61,11.0014,5.01727983681492,2012,2,6,2,12
winter,no,no,clear,21.32,25,27,22.0028,5.44673737166631,2011,11,13,1,17
summer,no,no,clear,27.88,31.82,61,11.0014,5.44241771052179,2012,6,9,7,23
fall,no,yes,clear,18.04,21.97,67,19.0012,4.75359019110636,2011,9,15,5,22
summer,no,yes,clear,22.96,26.515,83,0,2.83321334405622,2012,5,2,4,2
fall,no,yes,clear,38.54,42.425,33,0,5.31811999384422,2012,7,18,4,13
spring,yes,no,clear,9.84,12.88,35,0,4.23410650459726,2012,1,2,2,9
fall,no,yes,clear,32.8,37.88,55,12.998,5.66642668811243,2012,7,6,6,22
winter,no,yes,cloudy,14.76,18.18,87,6.0032,4.47733681447821,2011,12,5,2,10
spring,no,yes,clear,9.02,9.09,37,39.0007,3.46573590279973,2012,3,5,2,23
spring,no,yes,lightRainOrSnow,13.94,15.91,87,15.0013,4.90527477843843,2012,1,11,4,17
summer,no,yes,clear,22.14,25.76,45,19.9995,4.67282883446191,2011,6,3,6,6
winter,no,no,clear,25.42,31.06,53,6.0032,6.04973345523196,2011,10,9,1,11
winter,no,no,clear,22.96,26.515,49,30.0026,5.79605775076537,2011,10,16,1,18
winter,no,yes,cloudy,22.96,26.515,88,15.0013,4.99043258677874,2012,10,15,2,13
winter,no,yes,cloudy,15.58,19.695,71,7.0015,6.21260609575152,2012,12,7,6,18
fall,no,yes,lightRainOrSnow,22.14,25.76,88,19.0012,3.2188758248682,2011,9,6,3,14
spring,no,yes,clear,9.84,11.365,52,15.0013,2.89037175789616,2012,2,10,6,5
spring,no,no,clear,9.02,11.365,47,11.0014,2.19722457733622,2011,1,2,1,23
spring,no,no,clear,9.84,12.88,75,7.0015,4.17438726989564,2012,1,7,7,8
fall,no,yes,clear,19.68,23.485,67,6.0032,5.12396397940326,2011,9,16,6,22
summer,no,yes,clear,22.96,26.515,88,6.0032,3.46573590279973,2011,6,6,2,5
spring,no,no,cloudy,4.1,2.275,46,46.0022,2.70805020110221,2012,2,12,1,3
winter,no,yes,cloudy,25.42,31.06,50,19.9995,5.65599181081985,2012,10,18,5,14
fall,yes,no,clear,33.62,37.12,43,6.0032,6.0137151560428,2011,7,4,2,15
spring,no,yes,clear,18.04,21.97,35,12.998,6.23441072571837,2012,2,7,3,17
spring,no,yes,cloudy,13.12,16.665,39,6.0032,4.99043258677874,2012,2,10,6,14
spring,no,yes,clear,13.94,15.91,19,16.9979,4.59511985013459,2011,2,15,3,16
summer,no,yes,clear,22.96,26.515,88,6.0032,4.06044301054642,2011,5,16,2,23
winter,no,yes,clear,22.96,26.515,60,19.9995,2.39789527279837,2011,11,15,3,1
fall,no,no,cloudy,29.52,34.85,74,15.0013,5.56452040732269,2011,8,13,7,10
summer,no,yes,clear,28.7,32.575,54,8.9981,6.19031540585315,2012,5,1,3,19
fall,no,yes,clear,27.06,30.305,83,16.9979,4.76217393479776,2011,7,13,4,23
spring,no,no,cloudy,5.74,5.305,39,26.0027,3.85014760171006,2012,2,11,7,22
spring,no,yes,clear,16.4,20.455,58,16.9979,4.33073334028633,2011,1,19,4,14
fall,no,no,clear,25.42,30.305,69,12.998,2.56494935746154,2011,9,3,7,5
winter,no,yes,clear,14.76,17.425,53,11.0014,4.11087386417331,2011,12,19,2,23
fall,no,yes,clear,28.7,33.335,79,27.9993,4.87519732320115,2011,7,11,2,21
spring,no,no,clear,18.04,21.97,44,12.998,6.10031895202006,2012,1,7,7,13
winter,no,yes,clear,10.66,11.365,56,19.9995,4.44265125649032,2012,11,13,3,23
summer,no,yes,clear,27.06,31.06,44,7.0015,1.6094379124341,2011,6,2,5,3
winter,no,yes,cloudy,13.12,15.15,45,19.0012,5.90263333340137,2011,12,16,6,17
summer,no,no,lightRainOrSnow,22.96,26.515,78,23.9994,5.97380961186926,2011,5,15,1,17
spring,no,yes,clear,21.32,25,27,16.9979,5.40717177146012,2012,1,6,6,15
winter,no,yes,clear,13.12,14.395,45,26.0027,4.66343909411207,2012,12,5,4,22
fall,no,yes,lightRainOrSnow,33.62,37.88,46,8.9981,4.76217393479776,2011,7,13,4,14
summer,no,yes,clear,18.86,22.725,38,32.9975,4.72738781871234,2011,4,6,4,13
fall,no,no,clear,25.42,28.03,88,12.998,3.43398720448515,2012,8,18,7,3
fall,yes,no,clear,32.8,36.365,46,0,6.10479323241498,2012,7,4,4,10
summer,no,no,clear,22.96,26.515,43,8.9981,5.39362754635236,2011,5,7,7,20
summer,no,yes,clear,31.16,33.335,33,8.9981,5.59098698051086,2011,6,6,2,16
fall,no,yes,lightRainOrSnow,30.34,34.09,58,6.0032,4.23410650459726,2011,8,3,4,10
fall,no,yes,clear,32.8,37.12,49,7.0015,5.40717177146012,2011,8,19,6,15
winter,no,no,clear,14.76,17.425,66,11.0014,4.86753445045558,2012,11,18,1,20
fall,no,yes,clear,27.88,31.82,61,8.9981,4.93447393313069,2011,9,1,5,10
winter,no,no,cloudy,15.58,19.695,82,0,4.81218435537242,2012,12,16,1,20
fall,yes,no,clear,30.34,34.85,70,15.0013,6.10924758276437,2012,9,3,2,15
summer,no,no,cloudy,24.6,31.06,40,11.0014,6.13122648948314,2012,4,14,7,19
spring,yes,no,clear,9.84,10.605,32,26.0027,2.83321334405622,2012,1,2,2,7
fall,no,no,clear,33.62,37.12,41,15.0013,6.0330862217988,2011,7,9,7,13
winter,no,yes,clear,19.68,23.485,77,8.9981,5.4553211153577,2012,12,3,2,11
spring,yes,no,cloudy,8.2,9.85,47,15.0013,2.89037175789616,2011,1,17,2,0
fall,no,no,clear,27.88,31.82,39,0,6.59304453414244,2012,9,9,1,13
spring,no,yes,cloudy,29.52,32.575,30,7.0015,5.55682806169954,2012,3,15,5,14
fall,no,no,clear,31.16,35.605,62,7.0015,5.96870755998537,2011,7,3,1,11
spring,no,yes,clear,13.12,15.15,53,19.0012,1.38629436111989,2011,2,14,2,5
winter,yes,no,clear,13.12,13.635,42,36.9974,5.30330490805908,2011,11,11,6,10
spring,no,yes,clear,5.74,7.575,50,11.0014,1.79175946922805,2012,1,19,5,1
fall,no,no,cloudy,19.68,23.485,67,15.0013,5.18178355029209,2011,9,17,7,9
summer,no,no,clear,27.06,31.06,65,8.9981,6.07073772800249,2012,5,5,7,10
fall,no,yes,cloudy,28.7,33.335,79,23.9994,4.79579054559674,2011,9,8,5,14
spring,no,yes,clear,8.2,9.09,75,23.9994,0.693147180559945,2011,3,7,2,5
fall,no,no,clear,36.08,39.395,37,19.9995,6.20050917404269,2012,8,4,7,17
fall,no,yes,clear,29.52,34.09,70,11.0014,1.38629436111989,2011,7,19,3,3
winter,no,no,cloudy,12.3,16.665,87,0,5.06890420222023,2012,12,1,7,21
winter,no,yes,cloudy,10.66,12.12,56,19.0012,4.77912349311153,2012,11,7,4,6
fall,no,yes,clear,31.16,36.365,70,19.0012,5.2257466737132,2011,7,6,4,15
fall,no,yes,clear,30.34,33.335,51,15.0013,6.02586597382531,2011,8,1,2,19
fall,no,yes,clear,28.7,31.82,41,19.9995,6.83087423464618,2012,9,12,4,17
summer,no,no,clear,25.42,31.06,46,19.9995,6.2709884318583,2012,4,15,1,11
winter,no,yes,clear,18.86,22.725,67,11.0014,5.03043792139244,2011,11,9,4,11
summer,no,yes,clear,26.24,31.06,41,23.9994,5.61677109766657,2012,6,4,2,13
spring,no,yes,clear,13.94,15.15,46,27.9993,5.00394630594546,2012,2,2,5,21
fall,no,no,clear,19.68,23.485,67,16.9979,4.94875989037817,2011,9,18,1,9
winter,no,yes,clear,27.06,30.305,78,12.998,4.89783979995091,2011,10,13,5,14
spring,no,yes,clear,6.56,9.85,55,6.0032,4.56434819146784,2011,1,7,6,19
fall,no,no,clear,26.24,30.305,69,15.0013,3.87120101090789,2011,7,17,1,3
winter,no,yes,clear,30.34,32.575,37,15.0013,5.99396142730657,2012,10,5,6,14
winter,no,no,clear,15.58,19.695,62,19.0012,5.88610403145016,2012,11,18,1,11
winter,no,yes,clear,20.5,24.24,63,6.0032,5.51745289646471,2011,12,5,2,16
summer,no,no,clear,13.12,15.15,33,19.0012,4.00733318523247,2012,4,7,7,7
summer,no,yes,clear,17.22,21.21,67,11.0014,4.77068462446567,2011,4,13,4,21
fall,no,yes,clear,28.7,32.575,61,11.0014,5.03695260241363,2011,9,13,3,11
spring,no,no,clear,8.2,10.605,40,11.0014,4.21950770517611,2011,1,16,1,18
summer,no,no,clear,25.42,30.305,22,19.9995,6.02102334934953,2012,4,8,1,17
spring,no,yes,clear,12.3,15.15,49,8.9981,4.78749174278205,2011,3,1,3,19
fall,no,yes,clear,27.06,31.06,65,6.0032,5.73334127689775,2011,8,17,4,7
spring,no,yes,clear,13.12,15.15,31,15.0013,5.4553211153577,2011,3,7,2,18
summer,no,yes,cloudy,22.14,25.76,49,22.0028,5.11198778835654,2011,5,6,6,11
winter,no,yes,clear,8.2,12.88,69,0,1.6094379124341,2011,12,12,2,2
fall,no,no,clear,26.24,31.06,47,11.0014,6.32793678372919,2012,9,16,1,11
summer,no,no,clear,16.4,20.455,30,12.998,4.44265125649032,2012,4,8,1,8
winter,no,yes,cloudy,14.76,17.425,66,15.0013,3.68887945411394,2012,11,19,2,5
winter,no,yes,lightRainOrSnow,18.86,22.725,88,26.0027,4.71849887129509,2011,11,16,4,19
winter,no,yes,cloudy,15.58,19.695,87,7.0015,2.77258872223978,2012,12,17,2,1
summer,no,no,clear,22.14,25.76,60,0,3.36729582998647,2011,6,4,7,6
fall,no,no,clear,24.6,31.06,43,27.9993,5.83773044716594,2012,9,15,7,9
fall,no,yes,lightRainOrSnow,22.14,25.76,83,26.0027,4.21950770517611,2011,9,6,3,12
winter,no,yes,cloudy,18.86,22.725,59,32.9975,5.06259503302697,2011,12,15,5,12
fall,no,yes,clear,25.42,29.545,78,6.0032,2.19722457733622,2011,9,14,4,1
winter,no,yes,clear,16.4,20.455,87,6.0032,5.78996017089725,2012,12,18,3,9
fall,no,yes,clear,31.16,35.605,58,7.0015,4.99721227376411,2011,8,8,2,22
spring,no,yes,cloudy,12.3,16.665,52,0,4.44265125649032,2012,2,9,5,23
winter,no,yes,clear,10.66,12.88,60,11.0014,5.89715386763674,2012,11,6,3,9
spring,no,yes,cloudy,9.02,12.12,93,7.0015,1.79175946922805,2012,1,10,3,1
spring,no,yes,clear,8.2,11.365,55,6.0032,0.693147180559945,2012,3,5,2,4
spring,no,yes,cloudy,10.66,13.635,56,8.9981,5.32787616878958,2011,2,4,6,17
winter,no,yes,cloudy,14.76,17.425,81,12.998,5.10594547390058,2011,11,3,5,9
winter,yes,no,cloudy,16.4,20.455,62,6.0032,5.73334127689775,2012,10,8,2,11
spring,no,no,lightRainOrSnow,11.48,14.395,81,8.9981,3.8286413964891,2012,2,11,7,1
spring,no,yes,cloudy,11.48,15.15,65,6.0032,3.78418963391826,2012,2,10,6,0
spring,no,yes,clear,9.84,10.605,35,22.0028,4.36944785246702,2012,3,5,2,22
spring,no,yes,cloudy,11.48,12.88,65,19.0012,4.93447393313069,2012,2,8,4,12
summer,no,no,cloudy,22.14,25.76,64,8.9981,3.36729582998647,2012,5,13,1,3
fall,no,yes,lightRainOrSnow,28.7,33.335,74,15.0013,6.7093043402583,2012,7,10,3,18
fall,no,yes,clear,34.44,37.88,44,16.9979,6.2803958389602,2012,7,19,5,19
winter,no,no,clear,13.94,16.665,61,11.0014,1.79175946922805,2011,11,13,1,5
spring,no,no,clear,5.74,7.575,43,11.0014,3.36729582998647,2012,2,12,1,22
spring,no,yes,clear,16.4,20.455,40,22.0028,5.15329159449778,2012,2,7,3,12
fall,no,yes,clear,31.16,34.85,55,16.9979,6.32256523992728,2011,8,17,4,18
winter,no,yes,clear,26.24,31.06,47,16.9979,6.38350663488401,2011,10,5,4,17
fall,no,yes,clear,27.88,31.82,79,7.0015,2.56494935746154,2012,7,16,2,4
summer,no,no,clear,22.14,25.76,68,12.998,4.36944785246702,2012,6,16,7,7
summer,no,yes,clear,14.76,16.665,40,22.0028,5.47646355193151,2012,4,6,6,10
fall,no,no,clear,28.7,32.575,58,12.998,4.24849524204936,2011,7,3,1,2
summer,no,no,cloudy,25.42,30.305,61,8.9981,1.94591014905531,2011,6,5,1,5
spring,no,yes,clear,11.48,14.395,61,8.9981,2.70805020110221,2012,2,7,3,1
spring,no,yes,clear,9.02,9.85,37,26.0027,5.54907608489522,2012,1,18,4,19
fall,no,yes,clear,26.24,31.06,61,6.0032,5.36129216570943,2012,9,13,5,10
fall,no,no,clear,35.26,39.395,41,7.0015,6.17586727010576,2012,7,15,1,13
winter,no,yes,cloudy,24.6,27.275,88,8.9981,5.04342511691925,2012,10,2,3,13
summer,no,no,clear,34.44,37.12,36,19.0012,6.23244801655052,2012,6,10,1,16
spring,no,yes,clear,14.76,16.665,87,16.9979,2.07944154167984,2012,1,13,6,3
summer,no,yes,cloudy,18.86,22.725,88,16.9979,1.09861228866811,2012,5,3,5,4
fall,no,yes,lightRainOrSnow,28.7,33.335,89,12.998,1.79175946922805,2012,7,9,2,3
winter,no,yes,clear,13.94,15.91,31,15.0013,5.18178355029209,2011,11,18,6,13
summer,no,yes,clear,29.52,32.575,45,7.0015,6.10255859461357,2012,5,16,4,16
fall,no,yes,cloudy,20.5,24.24,77,11.0014,2.19722457733622,2011,9,19,2,4
winter,no,yes,clear,15.58,19.695,40,22.0028,6.04500531403601,2012,11,2,6,16
fall,no,yes,clear,29.52,33.335,51,12.998,6.79682371827486,2012,9,14,6,17
fall,no,yes,clear,33.62,37.12,43,12.998,5.73334127689775,2011,7,12,3,20
summer,no,yes,cloudy,19.68,23.485,88,22.0028,3.66356164612965,2011,4,5,3,6
spring,no,no,clear,18.04,21.97,33,19.9995,4.74493212836325,2012,2,18,7,21
summer,no,yes,cloudy,25.42,29.545,73,6.0032,6.13988455222626,2012,6,18,2,19
fall,no,no,clear,27.88,31.82,61,0,4.70953020131233,2012,8,12,1,23
spring,no,yes,clear,17.22,21.21,38,12.998,6.19031540585315,2012,2,15,4,17
spring,no,yes,clear,20.5,24.24,63,0,2.07944154167984,2012,3,15,5,3
winter,no,no,clear,13.12,16.665,76,6.0032,4.81218435537242,2012,11,10,7,0
spring,no,yes,clear,13.94,15.91,53,15.0013,5.08759633523238,2011,2,16,4,19
summer,no,yes,clear,22.14,25.76,49,15.0013,1.79175946922805,2011,6,3,6,3
winter,no,yes,clear,23.78,27.275,53,16.9979,5.21493575760899,2011,10,4,3,14
spring,no,yes,clear,0.82,2.275,41,12.998,2.70805020110221,2012,1,4,4,5
spring,no,yes,lightRainOrSnow,15.58,19.695,62,6.0032,5.34233425196481,2012,2,1,4,7
spring,no,yes,clear,13.12,16.665,66,6.0032,2.56494935746154,2011,2,17,5,5
winter,no,yes,clear,21.32,25,52,0,4.86753445045558,2011,10,6,5,10
summer,no,yes,clear,22.96,26.515,30,27.9993,5.97126183979046,2012,4,9,2,16
spring,no,yes,clear,10.66,10.605,30,35.0008,3.13549421592915,2011,3,2,4,23
spring,no,yes,clear,22.96,26.515,40,31.0009,6.30078579466324,2012,3,7,4,18
spring,no,no,cloudy,14.76,16.665,46,22.0028,3.98898404656427,2011,1,2,1,18
summer,no,yes,clear,24.6,30.305,60,32.9975,2.07944154167984,2011,6,13,2,3
summer,no,yes,clear,20.5,24.24,45,31.0009,5.27811465923052,2011,5,4,4,16
fall,no,yes,clear,22.14,25.76,68,6.0032,6.62140565176413,2012,9,11,3,8
spring,no,yes,lightRainOrSnow,9.84,12.88,87,7.0015,5.12396397940326,2012,2,8,4,18
spring,no,no,cloudy,8.2,11.365,75,6.0032,3.04452243772342,2011,2,13,1,2
spring,no,yes,clear,9.02,13.635,75,0,1.79175946922805,2011,2,7,2,1
winter,yes,no,lightRainOrSnow,16.4,20.455,71,15.0013,5.42934562895444,2012,10,8,2,20
spring,no,yes,clear,8.2,10.605,80,8.9981,3.13549421592915,2012,1,11,4,5
fall,no,no,clear,25.42,29.545,73,6.0032,3.89182029811063,2012,8,12,1,3
fall,no,yes,clear,24.6,31.06,49,0,5.88332238848828,2012,9,11,3,9
fall,no,no,clear,30.34,34.85,70,26.0027,6.04737217904628,2012,9,8,7,10
spring,no,yes,clear,18.04,21.97,72,11.0014,4.7361984483945,2011,2,18,6,11
fall,no,yes,cloudy,29.52,34.09,62,8.9981,5.37989735354046,2012,7,9,2,11
summer,no,yes,lightRainOrSnow,20.5,24.24,88,11.0014,1.79175946922805,2011,5,13,6,4
spring,no,no,lightRainOrSnow,9.02,9.09,69,31.0009,4.97673374242057,2012,2,11,7,17
fall,no,yes,cloudy,31.98,35.605,52,11.0014,2.83321334405622,2011,8,3,4,1
summer,no,yes,clear,22.96,26.515,35,16.9979,5.67675380226828,2012,5,11,6,11
spring,no,no,clear,13.94,16.665,46,0,5.16478597392351,2011,2,6,1,12
winter,no,yes,clear,22.96,26.515,46,6.0032,5.25749537202778,2011,10,6,5,13
summer,no,yes,clear,24.6,31.06,46,19.0012,5.32787616878958,2011,4,18,2,16
fall,no,no,cloudy,30.34,34.09,58,8.9981,4.20469261939097,2012,9,1,7,7
winter,no,yes,clear,13.12,16.665,33,0,5.11198778835654,2011,11,18,6,12
spring,no,yes,clear,7.38,6.82,43,30.0026,4.17438726989564,2011,2,3,5,11
winter,no,yes,clear,13.12,15.91,81,12.998,2.94443897916644,2011,11,1,3,5
summer,no,yes,clear,23.78,27.275,60,15.0013,5.19295685089021,2011,5,12,5,11
fall,no,yes,clear,29.52,35.605,84,7.0015,3.98898404656427,2012,7,17,3,0
fall,no,yes,lightRainOrSnow,27.06,29.545,89,16.9979,5.80814248998044,2012,7,19,5,21
winter,no,yes,clear,13.94,17.425,49,6.0032,4.40671924726425,2012,12,18,3,23
winter,no,yes,clear,19.68,23.485,82,0,3.46573590279973,2011,10,18,3,0
winter,no,yes,clear,13.12,17.425,93,0,6.12468339089421,2011,11,9,4,8
winter,no,yes,lightRainOrSnow,25.42,28.03,88,8.9981,5.92692602597041,2012,10,2,3,16
summer,no,yes,clear,26.24,31.06,31,23.9994,5.89440283426485,2011,4,18,2,18
spring,no,no,clear,10.66,13.635,70,7.0015,3.78418963391826,2012,2,4,7,1
winter,yes,no,clear,22.96,26.515,88,6.0032,4.84418708645859,2011,10,10,2,22
spring,no,yes,cloudy,16.4,20.455,87,15.0013,6.33327962813969,2012,3,16,6,8
winter,no,no,clear,9.84,12.88,93,6.0032,2.83321334405622,2012,11,10,7,6
winter,no,no,clear,18.86,22.725,55,16.9979,4.30406509320417,2011,10,15,7,1
fall,no,no,clear,29.52,34.85,79,16.9979,2.99573227355399,2012,8,5,1,6
summer,no,yes,cloudy,22.14,25.76,73,12.998,5.36597601502185,2012,5,7,2,11
spring,no,yes,clear,23.78,27.275,32,19.9995,5.89164421182577,2012,3,1,5,16
spring,no,no,clear,18.86,22.725,44,22.0028,5.36597601502185,2011,3,12,7,17
summer,no,yes,clear,25.42,29.545,78,8.9981,5.7037824746562,2012,5,3,5,21
winter,no,no,clear,19.68,23.485,41,26.0027,4.49980967033027,2011,11,13,1,22
summer,no,yes,cloudy,28.7,32.575,58,15.0013,5.59842195899838,2012,5,1,3,12
fall,no,yes,clear,28.7,32.575,65,6.0032,4.45434729625351,2012,8,10,6,0
winter,no,yes,lightRainOrSnow,14.76,16.665,87,19.0012,1.38629436111989,2012,10,9,3,3
spring,no,no,lightRainOrSnow,15.58,19.695,87,6.0032,4.55387689160054,2012,3,3,7,9
fall,no,no,lightRainOrSnow,24.6,27.275,88,32.9975,3.68887945411394,2011,8,14,1,22
winter,no,no,cloudy,16.4,20.455,87,19.9995,5.52545293913178,2012,12,9,1,11
fall,no,yes,clear,36.9,39.395,27,7.0015,5.68357976733868,2012,7,6,6,13
summer,no,yes,clear,21.32,25,34,23.9994,5.28320372873799,2011,5,5,5,12
summer,no,yes,clear,27.06,31.06,39,0,5.66988092298052,2011,5,11,4,16
spring,no,yes,clear,10.66,15.15,23,0,4.27666611901606,2011,3,3,5,16
